short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
25,30,98,1,14.219999999999999,0.1022874406560208,1.0,0.1022874406560208,99.0,0.07758934420263497,10.660000000000025,0.02469809645338583,1
10,15,113,6,12.460000000000008,0.08979155783448323,0.6666666666666666,0.01482456054490111,16.5,0.05403673643741991,7.590000000000003,0.03575482139706332,2
25,35,93,1,11.649999999999977,0.08246619947618017,1.0,0.08246619947618017,97.0,0.07119600607770793,9.840000000000003,0.011270193398472239,3
15,55,73,1,11.069999999999993,0.07777699711937047,1.0,0.07777699711937047,88.0,0.06480149597238216,9.01000000000002,0.01297550114698831,4
20,40,88,1,11.069999999999993,0.07777699711937047,1.0,0.07777699711937047,88.0,0.07485116886888332,10.310000000000002,0.0029258282504871502,5
15,60,68,1,8.670000000000016,0.06078665077473189,1.0,0.06078665077473189,86.0,0.05787781350482324,8.100000000000023,0.0029088372699086484,6
20,45,83,1,8.670000000000016,0.06078665077473189,1.0,0.06078665077473189,86.0,0.07446113651208375,10.26000000000002,-0.01367448573735186,7
20,30,98,1,7.280000000000001,0.05236656596173206,1.0,0.05236656596173206,96.0,0.07758934420263497,10.660000000000025,-0.02522277824090291,8
5,25,103,2,6.2099999999999795,0.04502741679932165,0.5,0.023655329286011273,47.0,0.038510101010100994,5.490000000000009,0.006517315789220657,9
20,50,78,1,5.420000000000016,0.038000420668863555,1.0,0.038000420668863555,92.0,0.07610117749672907,10.469999999999999,-0.03810075682786551,10
