Date,adaptive_band_rank01_score,adaptive_band_rank02_score,adaptive_band_rank03_score,adaptive_band_rank04_score,adaptive_band_rank05_score,adaptive_band_rank06_score,adaptive_band_rank07_score,adaptive_band_rank08_score,adaptive_band_rank09_score,adaptive_band_rank10_score,ma_crossover_rank01_score,ma_crossover_rank02_score,ma_crossover_rank03_score,ma_crossover_rank04_score,ma_crossover_rank05_score,ma_crossover_rank06_score,ma_crossover_rank07_score,ma_crossover_rank08_score,ma_crossover_rank09_score,ma_crossover_rank10_score,adaptive_volatility_band_rank01_score,adaptive_volatility_band_rank02_score,adaptive_volatility_band_rank03_score,adaptive_volatility_band_rank04_score,adaptive_volatility_band_rank05_score,adaptive_volatility_band_rank06_score,adaptive_volatility_band_rank07_score,adaptive_volatility_band_rank08_score,adaptive_volatility_band_rank09_score,adaptive_volatility_band_rank10_score,fear_greed_candle_volume_rank01_score,fear_greed_candle_volume_rank02_score,fear_greed_candle_volume_rank03_score,fear_greed_candle_volume_rank04_score,fear_greed_candle_volume_rank05_score,fear_greed_candle_volume_rank06_score,fear_greed_candle_volume_rank07_score,fear_greed_candle_volume_rank08_score,fear_greed_candle_volume_rank09_score,fear_greed_candle_volume_rank10_score,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_target_horizon_days,prediction_scale,price
2022-01-03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5240460671595888,-1.0,-0.487434226171865,-1.0,0.3190836092495284,0.3010310688546709,-0.009229505886558085,0.36202512988688096,-0.049383838196813495,0.30479214131977406,0.17093680480615736,-0.09333782500644631,0.14218416979765747,-0.3659053059612856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.022675159291128396,1.0,2021-12-31,elastic_net,130,0.022675159291128396,168.33
2022-01-04,-1.0,-1.0,-0.6897935900348505,-1.0,-0.6725599005923437,-1.0,-1.0,-1.0,-1.0,-1.0,0.33417761867780243,0.3013254249658249,-0.024174172345581776,0.3566599336524623,-0.058894037675345734,0.28798866529162764,0.1641402917324394,-0.09396494404570194,0.11990682598659849,-0.4842012081148509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.01759158011302205,0.7758084469071278,2021-12-31,elastic_net,130,0.022675159291128396,169.57
2022-01-05,-1.0,-1.0,-0.9083163026084052,-1.0,-0.9032227638644293,-1.0,-0.893130396201313,-1.0,-0.8849096574475679,-1.0,0.3692094707877889,0.31268410784343176,-0.0798034750263775,0.35573316718531434,-0.06270933894107102,0.2655140161039915,0.14127520139170918,-0.09804282579838501,0.1004434624463713,-0.5836461885792796,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,-1,0,0,0,-1,0,0.021172671527951378,0.9337386016174597,2021-12-31,elastic_net,130,0.022675159291128396,169.06
2022-01-06,0.3424079089913379,0.21088949078959263,-1.0,0.013611863487004227,-1.0,1.0,0.23252554896678038,1.0,0.32733520657960996,0.256805931743505,0.3715376358031065,0.30716060199288425,-0.09156435340393768,0.3374323209246968,-0.0704054000726737,0.24452876592790895,0.12357501088679075,-0.10027151038405115,0.051615693672180406,-0.6388615571752836,1.0,1.0,1.0,1.0,0.9686241477765001,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.022675159291128396,1.0,2021-12-31,elastic_net,130,0.022675159291128396,166.99
2022-01-07,-0.5556484930413716,-0.8667781916496421,-1.0,-1.0,-1.0,-0.7779636527494054,-0.18272354019595463,-0.33389095824824305,-0.11985612021102514,-0.41673636978102974,0.3237868150858644,0.2908238378236433,-0.1095362282027801,0.3045879406467492,-0.07369703253721412,0.22415455124375877,0.13947480057746897,-0.09612930872989599,-0.014877617913587758,-0.6904468496352486,0.6243669795800427,0.5241981741347206,0.5065389408823938,0.5431486306010406,0.4696653624771814,0.5539357882513003,0.5801748595306356,0.6034984784456009,1.0,0.9052477176683994,0,0,0,0,0,0,0,0,0,0,0.022675159291128396,1.0,2021-12-31,elastic_net,130,0.022675159291128396,167.75
2022-01-10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4626075311706153,-1.0,-0.4212696489529761,-0.8439551349480374,0.25219183454714084,0.2687731020848656,-0.14554956879680786,0.29157971252373094,-0.058258154131058185,0.19954764278738102,0.1317330770762741,-0.07429591817865173,-0.0930958472946735,-0.7045213553557887,1.0,1.0,1.0,0.9276309779946197,0.8358390266615425,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.022675159291128396,1.0,2021-12-31,elastic_net,130,0.022675159291128396,168.26
2022-01-11,-1.0,-1.0,-0.47444331087233826,-1.0,-0.44524571703191074,-1.0,-1.0,-1.0,-1.0,-1.0,0.23931661325427359,0.23942406629591984,-0.16938448503534465,0.27627131702448143,-0.04153815740773703,0.19109498514896933,0.11178238555357918,-0.047937622559560064,-0.1852276457928349,-0.6708953869374747,-0.678676780359934,-1.0,-1.0,-0.694742941341937,-0.7092789917542256,-0.9934286766774209,-0.8761681662846319,-0.7719366014910407,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0.014062477683214293,0.6201710648496395,2021-12-31,elastic_net,130,0.022675159291128396,170.29
2022-01-12,-1.0,-1.0,-0.3156915606023796,-1.0,-0.2776744250802868,-1.0,-1.0,-1.0,-1.0,-1.0,0.2296601972846578,0.19484643052093528,-0.18328528654960471,0.2573786801282286,-0.029531179894994566,0.17432969883905913,0.09704160388705285,-0.015327432518364912,-0.2636022074111817,-0.543269552258778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.011460896715719225,0.505438421339041,2021-12-31,elastic_net,130,0.022675159291128396,170.74
2022-01-13,-1.0,-1.0,-0.5852496901766652,-1.0,-0.5622080062975892,-1.0,-1.0,-1.0,-1.0,-1.0,0.22220694418190504,0.17038024316413783,-0.15547498464645715,0.2425559995846278,-0.01561655174940009,0.16414577397351549,0.05793914870297634,0.0056794472990935865,-0.3308250694375556,-0.40838356530795245,1.0,1.0,1.0,0.9050940687779832,0.8143753035980794,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.01587834281216542,0.7002527571384155,2021-12-31,elastic_net,130,0.022675159291128396,170.16
2022-01-14,-1.0,-1.0,-0.8081637199673501,-1.0,-0.7975061488544231,-1.0,-1.0,-1.0,-1.0,-1.0,0.2394728659399198,0.16801673674219164,-0.11582551449494813,0.22617568142457936,0.00043950774384189683,0.18317698356600584,-0.0008326853765769896,0.03175151935667335,-0.4343951766293548,-0.23576389220586869,0.6226276939511317,0.5219950790047673,1.0,0.5414963092535752,0.4680917230986433,0.551870386566969,0.5782309520630297,0.6016625658373058,1.0,0.9024938487559571,0,0,0,0,0,0,0,0,0,0,0.019531397952060877,0.8613565929701095,2021-12-31,elastic_net,130,0.022675159291128396,169.67
