Date,adaptive_band_rank01_score,adaptive_band_rank02_score,adaptive_band_rank03_score,adaptive_band_rank04_score,adaptive_band_rank05_score,adaptive_band_rank06_score,adaptive_band_rank07_score,adaptive_band_rank08_score,adaptive_band_rank09_score,adaptive_band_rank10_score,ma_crossover_rank01_score,ma_crossover_rank02_score,ma_crossover_rank03_score,ma_crossover_rank04_score,ma_crossover_rank05_score,ma_crossover_rank06_score,ma_crossover_rank07_score,ma_crossover_rank08_score,ma_crossover_rank09_score,ma_crossover_rank10_score,adaptive_volatility_band_rank01_score,adaptive_volatility_band_rank02_score,adaptive_volatility_band_rank03_score,adaptive_volatility_band_rank04_score,adaptive_volatility_band_rank05_score,adaptive_volatility_band_rank06_score,adaptive_volatility_band_rank07_score,adaptive_volatility_band_rank08_score,adaptive_volatility_band_rank09_score,adaptive_volatility_band_rank10_score,fear_greed_candle_volume_rank01_score,fear_greed_candle_volume_rank02_score,fear_greed_candle_volume_rank03_score,fear_greed_candle_volume_rank04_score,fear_greed_candle_volume_rank05_score,fear_greed_candle_volume_rank06_score,fear_greed_candle_volume_rank07_score,fear_greed_candle_volume_rank08_score,fear_greed_candle_volume_rank09_score,fear_greed_candle_volume_rank10_score,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_target_horizon_days,prediction_scale,price
2020-02-03,-1.0,-1.0,0.06419928070520209,0.09015536072239971,0.11740924474046006,0.14606076383636982,-0.06226027595625632,-0.03621195028837739,-0.008675148868044786,0.020481464400542642,0.329321892961243,0.7950490833967913,0.09470722001789188,0.522723408389814,0.23322340816491213,-0.08487654148441398,0.08280173078577532,0.8297999301404856,0.8148586604775035,0.6832555191991828,0.0748481507367746,0.09306591600349956,0.11191188007252556,0.13141910603871002,0.15162301864654426,0.05916761091875386,0.0774291214518358,0.09633138674046464,0.11590873293225844,0.136197982621936,0,0,0,0,0,0,0,0,0,0,0.13949400039567028,0.7236022046833741,2020-01-31,ridge,130,0.1927771909660067,148.36
2020-02-04,-1.0,-1.0,-0.7782577201556427,-0.7728493718667573,-0.7671706061634227,-0.7612006217060783,-1.0,-1.0,-1.0,-1.0,0.2900298802050652,0.8004461581822696,0.12989206686266175,0.37559467421742065,0.27785547950884637,-0.09879454112084633,0.09719781969975841,0.8023897772258108,0.8378733065153497,0.5734535249156164,0.26317663066446706,0.2845864040655596,0.306734445514966,0.32965961122575466,0.35340353285478593,0.25068809898081384,0.272251686894276,0.2945718919275091,0.3176892471405002,0.34164723345214576,0,0,0,0,0,0,0,0,0,0,0.14689010828744287,0.7619682990055845,2020-01-31,ridge,130,0.1927771909660067,146.43
2020-02-05,-1.0,-1.0,-0.7206688063925726,-0.7138558504509296,-0.7067022467122007,-0.6991817914996934,-0.9531916180672462,-0.9518913852357787,-0.9505168533853702,-0.9490614667202342,0.24653453585168233,0.8175169058369868,0.14023379193141702,0.21791708740627747,0.32987303266235807,-0.10269444333256882,0.09994915836165554,0.7782785453698604,0.8432862266494526,0.4553743484952557,-0.565909532805887,-0.558552067260224,-0.55094089600609,-0.5430626661114599,-0.5349030708634503,-0.5924503723449698,-0.5854236546267796,-0.5781503854097055,-0.570617356577736,-0.562810399424604,0,0,0,0,0,0,0,0,0,0,0.1384006478550476,0.7179306180441878,2020-01-31,ridge,130,0.1927771909660067,146.61
2020-02-06,-1.0,-1.0,-0.3481540869868144,-0.33225540618161864,-0.31556179133615575,-0.2980120936781094,-0.5303370717147633,-0.5172908792623959,-0.5034991900984647,-0.4888962251013577,0.23045222365379261,0.8254725938541069,0.14079684140732895,0.11173455755542162,0.3885933760296298,-0.06659351368444344,0.09144325925902815,0.7532940697042577,0.8446102502793976,0.3694985838258623,-0.47998563856318505,-0.47117183582696803,-0.46205410885846715,-0.4526164616454578,-0.4428417556034125,-0.5050701409117138,-0.49653686747915704,-0.4877041809437036,-0.47855604131769836,-0.46907524206892925,0,0,0,0,0,0,0,0,0,0,0.12921054611792496,0.6702584754474883,2020-01-31,ridge,130,0.1927771909660067,147.4
2020-02-07,-1.0,-1.0,-0.15887774122894915,-0.1383625641857529,-0.11682162829039686,-0.09417602901579177,-0.3154828413950231,-0.29646847587821823,-0.27636757518902455,-0.2550842685769371,0.16594022131453995,0.7973278483062144,0.16377845267109456,0.06620793037759967,0.43928101048996493,0.019955692280711708,0.06834751499867907,0.7120090429247857,0.8314478977230598,0.31931816712149536,-0.15856631795440268,-0.14430473012312103,-0.129551363401106,-0.1142803346888448,-0.09846391209400282,-0.178203035207867,-0.16403412202179568,-0.14936805398709022,-0.13417819780828835,-0.11843598322298458,0,0,0,0,0,0,0,0,0,0,0.1262293064683755,0.6547937846580308,2020-01-31,ridge,130,0.1927771909660067,147.79
2020-02-10,-1.0,-1.0,-0.01331467940869625,0.010750816215482465,0.0360195866208665,0.06258419140602128,-0.15024909554501,-0.12664490375459275,-0.10169190100472335,-0.07527107456368513,0.06286722040990002,0.7398789855898091,0.1627672617754561,0.045804228563101526,0.4674043577889071,0.10616499851181924,0.036687744762547325,0.6402575098967592,0.8135735787190482,0.26887908847531156,-0.5167089028935219,-0.5085175283662935,-0.5000436926484709,-0.4912725293616021,-0.48218811024305913,-0.5424158334510393,-0.5345264512691607,-0.5263602486598477,-0.517902395957345,-0.5091369849747512,0,0,0,0,0,0,0,0,0,0,0.12437076303389077,0.6451528959970251,2020-01-31,ridge,130,0.1927771909660067,148.17
2020-02-11,-1.0,-1.0,-0.28105937479371995,-0.26352423759356786,-0.24511234353340874,-0.22575624977785683,-0.4541755065226005,-0.43901371503711817,-0.4229855354667521,-0.40601452180401154,0.029240567632523955,0.6904257892222457,0.16889186117730112,0.10215730976497268,0.49966818528603046,0.12106691843096379,0.02911187563019387,0.5444190017853102,0.7887676065936332,0.23564102895720904,0.2973736616851077,0.3193630457814654,0.3421106845018357,0.36565648598432376,0.3900432089483298,0.28546474069671957,0.30762792588114585,0.33056876668607843,0.35432892323404386,0.37895308547466305,0,0,0,0,0,0,0,0,0,0,0.13293033799160422,0.6895542845369318,2020-01-31,ridge,130,0.1927771909660067,147.66
2020-02-12,-1.0,-1.0,-0.3526222917485881,-0.3368325915473342,-0.32025340633601757,-0.3028240064984796,-0.5354090879308294,-0.5225037848177969,-0.5088610358125911,-0.4944157721600203,-0.048612443689056664,0.6354555830739674,0.15994052359005853,0.17828948966455171,0.5192179900761247,0.12434068955371526,0.053583289221449386,0.4398480555771201,0.7660644955275318,0.20802886667270534,-0.3044971682996643,-0.29270898471152296,-0.28051431203413535,-0.2678917561049096,-0.25481839460678335,-0.3266072897962688,-0.31499707065482513,-0.30297947540315534,-0.2905326803210688,-0.2776332745087247,0,0,0,0,0,0,0,0,0,0,0.13434838831782195,0.6969101875828879,2020-01-31,ridge,130,0.1927771909660067,147.54
2020-02-13,-1.0,-1.0,0.017731591700020026,0.042554313448801145,0.06861817128502133,0.09601863721540665,-0.11500738239457271,-0.09042425412775512,-0.06443637567426223,-0.036919798488210934,-0.09960068349827206,0.586602061682563,0.14330183703506258,0.1999423977125515,0.5346716452911874,0.11661244296895769,0.09247016735112926,0.3634149654583552,0.7423099539317802,0.17285084259126857,-0.28157249884635044,-0.26939576153866135,-0.2567991367376039,-0.2437605251014214,-0.23025624876394693,-0.30329406662340697,-0.2912818953582932,-0.2788482443996669,-0.26597053447823227,-0.25262454419601843,0,0,0,0,0,0,0,0,0,0,0.1295890384052457,0.6722218419921718,2020-01-31,ridge,130,0.1927771909660067,148.38
2020-02-14,-1.0,-1.0,0.28445627720881217,0.3157844790919554,0.3486790910692517,0.38326060622487085,0.18776117953432722,0.22075454563250474,0.2556332469362877,0.2925636365520578,-0.15497500845235515,0.5425059617687324,0.13825737336270832,0.2108382520828713,0.5556134316468282,0.09474257850177191,0.10226454547497227,0.32009236978965416,0.7042637455070748,0.1597237490461826,-0.3827478618004659,-0.37228596115301604,-0.3614633053108269,-0.35026090715838504,-0.338658423357642,-0.40618426623776216,-0.39594606393151655,-0.38534862645663065,-0.3743727090719279,-0.3629976674186903,0,0,0,0,0,0,0,0,0,0,0.12739685016136398,0.6608502257086445,2020-01-31,ridge,130,0.1927771909660067,149.0
2020-02-18,-1.0,-1.0,0.902148710338948,0.9485425813228273,0.9972561458558973,1.0,0.8889255630874563,0.9413957176176626,0.996864166692452,1.0,-0.0853459067774287,0.47922026261767203,0.14964476174391064,0.2500494477467369,0.5759434554035864,0.06591371421634822,0.1512558117185022,0.28455619809050636,0.6440206703453812,0.17841207433943246,0.7209343391461743,0.7501027177757705,0.7802769025650077,0.8115098306801833,0.843858220513758,0.7162044126910247,0.7457941439443183,0.7764221113819377,0.8081439347994723,0.8410192790685537,0,0,0,0,0,0,0,0,0,0,0.12222115138321119,0.6340021387943297,2020-01-31,ridge,130,0.1927771909660067,150.91
2020-02-19,-0.8159952195600152,-0.7929946220050187,0.9057177817012958,0.9521987032062067,1.0,1.0,0.8929769413906586,0.9455596342070671,1.0,1.0,0.05756736752653251,0.37543651340973483,0.15357461726996555,0.25955729519091525,0.6116118747553406,0.06190647524646426,0.18929016237546256,0.2711907164480345,0.5675777766527891,0.21947465759626286,0.16826572269421194,0.18806683663818155,0.20855074761470202,0.22975339230969688,0.2517132743152271,0.15416853155343593,0.17406798899401232,0.19466567301145113,0.21599898860094152,0.23810806112095853,0,0,0,0,0,0,0,0,0,0,0.11361052798416793,0.5893359448535662,2020-01-31,ridge,130,0.1927771909660067,151.79
