short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
5,50,76,0,0.0,0.0,-1.0,,,-0.10018095081427869,-18.27000000000001,0.10018095081427869,1
10,50,76,0,0.0,0.0,-1.0,,,-0.10018095081427869,-18.27000000000001,0.10018095081427869,2
15,50,76,0,0.0,0.0,-1.0,,,-0.10018095081427869,-18.27000000000001,0.10018095081427869,3
20,50,76,0,0.0,0.0,-1.0,,,-0.10018095081427869,-18.27000000000001,0.10018095081427869,4
25,50,76,0,0.0,0.0,-1.0,,,-0.10018095081427869,-18.27000000000001,0.10018095081427869,5
30,50,76,0,0.0,0.0,-1.0,,,-0.10018095081427869,-18.27000000000001,0.10018095081427869,6
35,50,76,0,0.0,0.0,-1.0,,,-0.10018095081427869,-18.27000000000001,0.10018095081427869,7
40,50,76,0,0.0,0.0,-1.0,,,-0.10018095081427869,-18.27000000000001,0.10018095081427869,8
45,50,76,0,0.0,0.0,-1.0,,,-0.10018095081427869,-18.27000000000001,0.10018095081427869,9
5,55,71,0,0.0,0.0,-1.0,,,-0.09745902540974594,-17.72,0.09745902540974594,10
10,55,71,0,0.0,0.0,-1.0,,,-0.09745902540974594,-17.72,0.09745902540974594,11
15,55,71,0,0.0,0.0,-1.0,,,-0.09745902540974594,-17.72,0.09745902540974594,12
20,55,71,0,0.0,0.0,-1.0,,,-0.09745902540974594,-17.72,0.09745902540974594,13
25,55,71,0,0.0,0.0,-1.0,,,-0.09745902540974594,-17.72,0.09745902540974594,14
30,55,71,0,0.0,0.0,-1.0,,,-0.09745902540974594,-17.72,0.09745902540974594,15
35,55,71,0,0.0,0.0,-1.0,,,-0.09745902540974594,-17.72,0.09745902540974594,16
40,55,71,0,0.0,0.0,-1.0,,,-0.09745902540974594,-17.72,0.09745902540974594,17
45,55,71,0,0.0,0.0,-1.0,,,-0.09745902540974594,-17.72,0.09745902540974594,18
50,55,71,0,0.0,0.0,-1.0,,,-0.09745902540974594,-17.72,0.09745902540974594,19
20,35,91,0,0.0,0.0,-1.0,,,-0.09171417501522106,-16.569999999999993,0.09171417501522106,20
5,45,81,0,0.0,0.0,-1.0,,,-0.09020347064367695,-16.27000000000001,0.09020347064367695,21
10,45,81,0,0.0,0.0,-1.0,,,-0.09020347064367695,-16.27000000000001,0.09020347064367695,22
15,45,81,0,0.0,0.0,-1.0,,,-0.09020347064367695,-16.27000000000001,0.09020347064367695,23
20,45,81,0,0.0,0.0,-1.0,,,-0.09020347064367695,-16.27000000000001,0.09020347064367695,24
25,45,81,0,0.0,0.0,-1.0,,,-0.09020347064367695,-16.27000000000001,0.09020347064367695,25
30,45,81,0,0.0,0.0,-1.0,,,-0.09020347064367695,-16.27000000000001,0.09020347064367695,26
