k_body,k_volume,price_zone_window,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
1.2,1.2,3,244,0,0.0,0.0,-1.0,,,-0.006442544219280921,-1.1000000000000227,0.006442544219280921,1
1.2,1.2,5,244,0,0.0,0.0,-1.0,,,-0.006442544219280921,-1.1000000000000227,0.006442544219280921,2
1.2,1.2,7,244,0,0.0,0.0,-1.0,,,-0.006442544219280921,-1.1000000000000227,0.006442544219280921,3
1.2,1.2,10,244,0,0.0,0.0,-1.0,,,-0.006442544219280921,-1.1000000000000227,0.006442544219280921,4
1.2,1.5,3,244,0,0.0,0.0,-1.0,,,-0.006442544219280921,-1.1000000000000227,0.006442544219280921,5
1.2,1.5,5,244,0,0.0,0.0,-1.0,,,-0.006442544219280921,-1.1000000000000227,0.006442544219280921,6
1.2,1.5,7,244,0,0.0,0.0,-1.0,,,-0.006442544219280921,-1.1000000000000227,0.006442544219280921,7
1.2,1.5,10,244,0,0.0,0.0,-1.0,,,-0.006442544219280921,-1.1000000000000227,0.006442544219280921,8
1.2,1.8,3,244,0,0.0,0.0,-1.0,,,-0.006442544219280921,-1.1000000000000227,0.006442544219280921,9
1.2,1.8,5,244,0,0.0,0.0,-1.0,,,-0.006442544219280921,-1.1000000000000227,0.006442544219280921,10
