Date,adaptive_band_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,price
2023-02-24,-1.0,-1.0,0.0,2023-01-31,adaptive_band,45,0.37566491719449124,168.35
2023-02-27,-1.0,-1.0,0.0,2023-01-31,adaptive_band,45,0.37566491719449124,169.01
2023-02-28,-0.20541650675003503,-0.20541650675003503,0.0,2023-01-31,adaptive_band,45,0.37566491719449124,169.78
2023-03-01,-0.8285920509354507,-0.8285920509354507,0.0,2023-02-28,adaptive_band,45,0.816009663482592,170.76
2023-03-02,-0.5349597034836358,-0.5349597034836358,0.0,2023-02-28,adaptive_band,45,0.816009663482592,170.66
2023-03-03,-0.8811087108516188,-0.8811087108516188,0.0,2023-02-28,adaptive_band,45,0.816009663482592,172.49
2023-03-06,-0.3186622404901272,-0.3186622404901272,0.0,2023-02-28,adaptive_band,45,0.816009663482592,171.62
2023-03-07,0.902916163028226,0.902916163028226,1.0,2023-02-28,adaptive_band,45,0.816009663482592,168.62
2023-03-08,0.6132278312094468,0.6132278312094468,0.7514957955182707,2023-02-28,adaptive_band,45,0.816009663482592,168.54
2023-03-09,0.03132963136466525,0.03132963136466525,0.038393701406617735,2023-02-28,adaptive_band,45,0.816009663482592,170.2
2023-03-10,-0.867277001571375,-0.867277001571375,0.0,2023-02-28,adaptive_band,45,0.816009663482592,173.87
2023-03-13,-0.8867136673668136,-0.8867136673668136,0.0,2023-02-28,adaptive_band,45,0.816009663482592,177.86
2023-03-14,-0.4892330960315282,-0.4892330960315282,0.0,2023-02-28,adaptive_band,45,0.816009663482592,176.83
2023-03-15,-0.49199849314421545,-0.49199849314421545,0.0,2023-02-28,adaptive_band,45,0.816009663482592,178.21
2023-03-16,-0.4646734517419346,-0.4646734517419346,0.0,2023-02-28,adaptive_band,45,0.816009663482592,178.57
2023-03-17,-1.0,-1.0,0.0,2023-02-28,adaptive_band,45,0.816009663482592,183.77
2023-03-20,-0.6383054686660055,-0.6383054686660055,0.0,2023-02-28,adaptive_band,45,0.816009663482592,183.84
2023-03-21,0.12544472964501555,0.12544472964501555,0.15372946578798902,2023-02-28,adaptive_band,45,0.816009663482592,180.37
2023-03-22,-0.35375430971067845,-0.35375430971067845,0.0,2023-02-28,adaptive_band,45,0.816009663482592,183.44
2023-03-23,-0.7017151603899602,-0.7017151603899602,0.0,2023-02-28,adaptive_band,45,0.816009663482592,185.74
2023-03-24,-0.07374820343593545,-0.07374820343593545,0.0,2023-02-28,adaptive_band,45,0.816009663482592,183.65
2023-03-27,0.31638962074641985,0.31638962074641985,0.38772778669816504,2023-02-28,adaptive_band,45,0.816009663482592,181.95
2023-03-28,0.08857936435859814,0.08857936435859814,0.10855185707060909,2023-02-28,adaptive_band,45,0.816009663482592,183.44
2023-03-29,0.3789033227525892,0.3789033227525892,0.4643368083847115,2023-02-28,adaptive_band,45,0.816009663482592,182.53
2023-03-30,-0.6755868009228008,-0.6755868009228008,0.0,2023-02-28,adaptive_band,45,0.816009663482592,184.18
2023-03-31,-0.10712241831103221,-0.10712241831103221,0.0,2023-02-28,adaptive_band,45,0.816009663482592,183.22
2023-04-03,0.9309189698241479,0.9309189698241479,0.9309189698241479,2023-03-31,adaptive_band,45,1.0,184.54
2023-04-04,1.0,1.0,1.0,2023-03-31,adaptive_band,45,1.0,187.98
2023-04-05,1.0,1.0,1.0,2023-03-31,adaptive_band,45,1.0,187.83
2023-04-06,1.0,1.0,1.0,2023-03-31,adaptive_band,45,1.0,186.49
2023-04-10,0.7587279348176627,0.7587279348176627,0.7587279348176627,2023-03-31,adaptive_band,45,1.0,185.11
2023-04-11,0.8792722130613005,0.8792722130613005,0.8792722130613005,2023-03-31,adaptive_band,45,1.0,186.28
2023-04-12,0.9507747230221761,0.9507747230221761,0.9507747230221761,2023-03-31,adaptive_band,45,1.0,187.19
2023-04-13,1.0,1.0,1.0,2023-03-31,adaptive_band,45,1.0,189.72
2023-04-14,0.7186062303050591,0.7186062303050591,0.7186062303050591,2023-03-31,adaptive_band,45,1.0,186.36
2023-04-17,0.5735048878155841,0.5735048878155841,0.5735048878155841,2023-03-31,adaptive_band,45,1.0,185.53
2023-04-18,0.6346671871554718,0.6346671871554718,0.6346671871554718,2023-03-31,adaptive_band,45,1.0,186.25
2023-04-19,0.4943302409509737,0.4943302409509737,0.4943302409509737,2023-03-31,adaptive_band,45,1.0,185.36
2023-04-20,0.5598881750912996,0.5598881750912996,0.5598881750912996,2023-03-31,adaptive_band,45,1.0,186.09
2023-04-21,0.3045246070273888,0.3045246070273888,0.3045246070273888,2023-03-31,adaptive_band,45,1.0,184.25
2023-04-24,0.3603424760364283,0.3603424760364283,0.3603424760364283,2023-03-31,adaptive_band,45,1.0,184.81
2023-04-25,0.4579579407366751,0.4579579407366751,0.4579579407366751,2023-03-31,adaptive_band,45,1.0,185.75
2023-04-26,0.3162421270960361,0.3162421270960361,0.3162421270960361,2023-03-31,adaptive_band,45,1.0,184.74
2023-04-27,0.3042065127741074,0.3042065127741074,0.3042065127741074,2023-03-31,adaptive_band,45,1.0,184.75
2023-04-28,0.2991722649090248,0.2991722649090248,0.2991722649090248,2023-03-31,adaptive_band,45,1.0,184.8
2023-05-01,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,183.97
2023-05-02,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,187.52
2023-05-03,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,189.11
2023-05-04,0.9328974020335249,0.9328974020335249,0.9328974020335249,2023-04-28,adaptive_band,45,1.0,190.44
2023-05-05,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,187.46
2023-05-08,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,187.69
2023-05-09,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,189.02
2023-05-10,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,188.75
2023-05-11,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,187.13
2023-05-12,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,186.81
2023-05-15,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,187.21
2023-05-16,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,184.87
2023-05-17,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,184.23
2023-05-18,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,181.84
2023-05-19,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,183.64
2023-05-22,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,183.21
2023-05-23,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,183.43
2023-05-24,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,181.95
2023-05-25,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,180.2
2023-05-26,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,180.92
2023-05-30,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,182.04
2023-05-31,1.0,1.0,1.0,2023-04-28,adaptive_band,45,1.0,182.32
2023-06-01,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,183.76
2023-06-02,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,181.05
2023-06-05,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,182.14
2023-06-06,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,182.34
2023-06-07,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,180.15
2023-06-08,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,182.53
2023-06-09,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,182.04
2023-06-12,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,181.88
2023-06-13,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,180.54
2023-06-14,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,180.64
2023-06-15,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,181.91
2023-06-16,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,181.63
2023-06-20,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,179.75
2023-06-21,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,179.49
2023-06-22,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,177.71
2023-06-23,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,178.2
2023-06-26,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,178.51
2023-06-27,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,177.69
2023-06-28,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,177.28
2023-06-29,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,177.09
2023-06-30,-1.0,-1.0,0.0,2023-05-31,adaptive_band,45,1.0,178.27
2023-07-03,-0.6860350903471708,-0.6860350903471708,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,178.47
2023-07-05,-0.023240700567532243,-0.023240700567532243,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,177.84
2023-07-06,0.5207593251678792,0.5207593251678792,0.6003562664046735,2023-06-30,adaptive_band,45,0.8674171559606215,177.31
2023-07-07,-0.5751298297591547,-0.5751298297591547,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,178.64
2023-07-10,-0.5329586601816354,-0.5329586601816354,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,178.78
2023-07-11,-0.7277033648668546,-0.7277033648668546,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,179.45
2023-07-12,-0.9320185145735673,-0.9320185145735673,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,181.88
2023-07-13,-0.647047113955742,-0.647047113955742,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,182.01
2023-07-14,-0.264849906557936,-0.264849906557936,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,181.43
2023-07-17,-0.1435143236018315,-0.1435143236018315,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,181.56
2023-07-18,-1.0,-1.0,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,183.64
2023-07-19,-0.6305733204503469,-0.6305733204503469,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,183.67
2023-07-20,-0.0465954141642234,-0.0465954141642234,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,182.74
2023-07-21,0.40706677656502316,0.40706677656502316,0.4692860566196859,2023-06-30,adaptive_band,45,0.8674171559606215,182.18
2023-07-24,0.851035617257285,0.851035617257285,0.9811145783885324,2023-06-30,adaptive_band,45,0.8674171559606215,181.4
2023-07-25,0.07809400280557877,0.07809400280557877,0.09003050293499618,2023-06-30,adaptive_band,45,0.8674171559606215,182.41
2023-07-26,-0.7420786532648125,-0.7420786532648125,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,183.3
2023-07-27,0.8728776688617337,0.8728776688617337,1.0,2023-06-30,adaptive_band,45,0.8674171559606215,180.42
2023-07-28,0.03710580161816487,0.03710580161816487,0.042777343476763534,2023-06-30,adaptive_band,45,0.8674171559606215,181.86
2023-07-31,-0.1341264321286656,-0.1341264321286656,0.0,2023-06-30,adaptive_band,45,0.8674171559606215,182.35
2023-08-01,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,180.46
2023-08-02,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,179.6
2023-08-03,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,179.54
2023-08-04,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,180.19
2023-08-07,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,179.78
2023-08-08,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,178.64
2023-08-09,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,177.79
2023-08-10,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,177.6
2023-08-11,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,177.6
2023-08-14,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,177.06
2023-08-15,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,176.59
2023-08-16,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,175.57
2023-08-17,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,175.3
2023-08-18,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,175.33
2023-08-21,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,175.81
2023-08-22,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,176.1
2023-08-23,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,177.89
2023-08-24,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,177.85
2023-08-25,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,177.62
2023-08-28,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,178.13
2023-08-29,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,179.87
2023-08-30,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,180.32
2023-08-31,-1.0,-1.0,0.0,2023-07-31,adaptive_band,45,1.0,180.02
2023-09-01,-0.23850084045568137,-0.23850084045568137,0.0,2023-08-31,adaptive_band,45,1.0,180.11
2023-09-05,1.0,1.0,1.0,2023-08-31,adaptive_band,45,1.0,178.64
2023-09-06,0.938891486970949,0.938891486970949,0.938891486970949,2023-08-31,adaptive_band,45,1.0,177.83
2023-09-07,0.5734194129115535,0.5734194129115535,0.5734194129115535,2023-08-31,adaptive_band,45,1.0,178.02
2023-09-08,0.36005153278033175,0.36005153278033175,0.36005153278033175,2023-08-31,adaptive_band,45,1.0,178.08
2023-09-11,-0.35400698906639794,-0.35400698906639794,0.0,2023-08-31,adaptive_band,45,1.0,178.41
2023-09-12,0.9291901514085449,0.9291901514085449,0.9291901514085449,2023-08-31,adaptive_band,45,1.0,177.49
2023-09-13,0.9225463492697744,0.9225463492697744,0.9225463492697744,2023-08-31,adaptive_band,45,1.0,177.08
2023-09-14,0.5657429328371396,0.5657429328371396,0.5657429328371396,2023-08-31,adaptive_band,45,1.0,177.17
2023-09-15,-0.5704490984611811,-0.5704490984611811,0.0,2023-08-31,adaptive_band,45,1.0,178.34
2023-09-18,-0.8994392850330948,-0.8994392850330948,0.0,2023-08-31,adaptive_band,45,1.0,179.39
2023-09-19,-0.5010790763490336,-0.5010790763490336,0.0,2023-08-31,adaptive_band,45,1.0,179.22
2023-09-20,-0.3716198243777985,-0.3716198243777985,0.0,2023-08-31,adaptive_band,45,1.0,179.35
2023-09-21,0.8668258765743716,0.8668258765743716,0.8668258765743716,2023-08-31,adaptive_band,45,1.0,178.05
2023-09-22,0.38363086067229285,0.38363086067229285,0.38363086067229285,2023-08-31,adaptive_band,45,1.0,178.62
2023-09-25,0.8243121473194456,0.8243121473194456,0.8243121473194456,2023-08-31,adaptive_band,45,1.0,177.7
2023-09-26,0.9873903287238878,0.9873903287238878,0.9873903287238878,2023-08-31,adaptive_band,45,1.0,176.28
2023-09-27,1.0,1.0,1.0,2023-08-31,adaptive_band,45,1.0,174.1
2023-09-28,0.8006289351694706,0.8006289351694706,0.8006289351694706,2023-08-31,adaptive_band,45,1.0,173.23
2023-09-29,0.8345508264113639,0.8345508264113639,0.8345508264113639,2023-08-31,adaptive_band,45,1.0,171.45
2023-10-02,0.8633529094174345,0.8633529094174345,1.0,2023-09-29,adaptive_band,45,0.8374450594314409,169.65
2023-10-03,0.7338136594874665,0.7338136594874665,0.87625289709831,2023-09-29,adaptive_band,45,0.8374450594314409,169.16
2023-10-04,0.5383218617801537,0.5383218617801537,0.6428145413451144,2023-09-29,adaptive_band,45,0.8374450594314409,169.14
2023-10-05,0.5381244364256977,0.5381244364256977,0.6425787941134213,2023-09-29,adaptive_band,45,0.8374450594314409,168.83
2023-10-06,-0.6220822517850201,-0.6220822517850201,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,169.7
2023-10-09,-1.0,-1.0,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,172.82
2023-10-10,-0.567893570405689,-0.567893570405689,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,172.53
2023-10-11,-0.5976029170429921,-0.5976029170429921,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,173.79
2023-10-12,-0.2719318404956173,-0.2719318404956173,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,173.26
2023-10-13,-1.0,-1.0,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,178.83
2023-10-16,-0.5196733278320577,-0.5196733278320577,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,177.96
2023-10-17,-0.3775916318646195,-0.3775916318646195,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,178.29
2023-10-18,-0.6162134336975842,-0.6162134336975842,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,180.87
2023-10-19,-0.8904275695225522,-0.8904275695225522,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,183.09
2023-10-20,-0.6161772741717614,-0.6161772741717614,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,183.59
2023-10-23,-0.2850189039423049,-0.2850189039423049,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,182.97
2023-10-24,-0.09556827882973896,-0.09556827882973896,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,182.95
2023-10-25,-0.7229041823882092,-0.7229041823882092,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,183.72
2023-10-26,-0.6859498847268455,-0.6859498847268455,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,184.01
2023-10-27,-0.9834276768905144,-0.9834276768905144,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,186.15
2023-10-30,-0.29870940616377845,-0.29870940616377845,0.0,2023-09-29,adaptive_band,45,0.8374450594314409,185.1
2023-10-31,0.3796483516623376,0.3796483516623376,0.4533412041622037,2023-09-29,adaptive_band,45,0.8374450594314409,184.09
2023-11-01,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,183.51
2023-11-02,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,184.12
2023-11-03,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,184.79
2023-11-06,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,183.35
2023-11-07,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,182.59
2023-11-08,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,180.77
2023-11-09,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,181.49
2023-11-10,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,179.51
2023-11-13,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,180.51
2023-11-14,-0.24414738700738725,-0.24414738700738725,0.0,2023-10-31,adaptive_band,45,1.0,182.12
2023-11-15,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,181.64
2023-11-16,-0.6051013435736935,-0.6051013435736935,0.0,2023-10-31,adaptive_band,45,1.0,183.69
2023-11-17,0.5024874808337176,0.5024874808337176,0.5024874808337176,2023-10-31,adaptive_band,45,1.0,183.67
2023-11-20,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,183.37
2023-11-21,-0.5783833738535126,-0.5783833738535126,0.0,2023-10-31,adaptive_band,45,1.0,185.35
2023-11-22,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,184.56
2023-11-24,0.28110682073769644,0.28110682073769644,0.28110682073769644,2023-10-31,adaptive_band,45,1.0,185.52
2023-11-27,-0.4348960667763778,-0.4348960667763778,0.0,2023-10-31,adaptive_band,45,1.0,186.77
2023-11-28,-1.0,-1.0,0.0,2023-10-31,adaptive_band,45,1.0,189.26
2023-11-29,0.2124585642403651,0.2124585642403651,0.2124585642403651,2023-10-31,adaptive_band,45,1.0,189.54
2023-11-30,1.0,1.0,1.0,2023-10-31,adaptive_band,45,1.0,188.75
2023-12-01,-0.8349372871604147,-0.8349372871604147,0.0,2023-11-30,adaptive_band,45,1.0,192.01
2023-12-04,1.0,1.0,1.0,2023-11-30,adaptive_band,45,1.0,187.86
2023-12-05,1.0,1.0,1.0,2023-11-30,adaptive_band,45,1.0,187.15
2023-12-06,1.0,1.0,1.0,2023-11-30,adaptive_band,45,1.0,187.84
2023-12-07,1.0,1.0,1.0,2023-11-30,adaptive_band,45,1.0,188.15
2023-12-08,1.0,1.0,1.0,2023-11-30,adaptive_band,45,1.0,185.64
2023-12-11,1.0,1.0,1.0,2023-11-30,adaptive_band,45,1.0,183.59
2023-12-12,1.0,1.0,1.0,2023-11-30,adaptive_band,45,1.0,183.49
2023-12-13,0.7791927963934123,0.7791927963934123,0.7791927963934123,2023-11-30,adaptive_band,45,1.0,187.63
2023-12-14,-0.20899740000663766,-0.20899740000663766,0.0,2023-11-30,adaptive_band,45,1.0,188.73
2023-12-15,1.0,1.0,1.0,2023-11-30,adaptive_band,45,1.0,187.0
2023-12-18,1.0,1.0,1.0,2023-11-30,adaptive_band,45,1.0,187.85
2023-12-19,-0.20881441021909258,-0.20881441021909258,0.0,2023-11-30,adaptive_band,45,1.0,189.13
2023-12-20,1.0,1.0,1.0,2023-11-30,adaptive_band,45,1.0,188.1
2023-12-21,0.05627442861001038,0.05627442861001038,0.05627442861001038,2023-11-30,adaptive_band,45,1.0,189.43
2023-12-22,-0.45176623441450686,-0.45176623441450686,0.0,2023-11-30,adaptive_band,45,1.0,190.27
2023-12-26,-0.8509123699075586,-0.8509123699075586,0.0,2023-11-30,adaptive_band,45,1.0,191.72
2023-12-27,-0.13963508327158708,-0.13963508327158708,0.0,2023-11-30,adaptive_band,45,1.0,192.59
2023-12-28,1.0,1.0,1.0,2023-11-30,adaptive_band,45,1.0,191.47
2023-12-29,1.0,1.0,1.0,2023-11-30,adaptive_band,45,1.0,191.17
