k_body,k_volume,price_zone_window,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
1.2,1.2,3,118,0,0.0,0.0,-1.0,,,-0.1160338705271784,-21.24000000000001,0.1160338705271784,1
1.2,1.2,5,118,0,0.0,0.0,-1.0,,,-0.1160338705271784,-21.24000000000001,0.1160338705271784,2
1.2,1.2,7,118,0,0.0,0.0,-1.0,,,-0.1160338705271784,-21.24000000000001,0.1160338705271784,3
1.2,1.2,10,118,0,0.0,0.0,-1.0,,,-0.1160338705271784,-21.24000000000001,0.1160338705271784,4
1.2,1.5,3,118,0,0.0,0.0,-1.0,,,-0.1160338705271784,-21.24000000000001,0.1160338705271784,5
1.2,1.5,5,118,0,0.0,0.0,-1.0,,,-0.1160338705271784,-21.24000000000001,0.1160338705271784,6
1.2,1.5,7,118,0,0.0,0.0,-1.0,,,-0.1160338705271784,-21.24000000000001,0.1160338705271784,7
1.2,1.5,10,118,0,0.0,0.0,-1.0,,,-0.1160338705271784,-21.24000000000001,0.1160338705271784,8
1.2,1.8,3,118,0,0.0,0.0,-1.0,,,-0.1160338705271784,-21.24000000000001,0.1160338705271784,9
1.2,1.8,5,118,0,0.0,0.0,-1.0,,,-0.1160338705271784,-21.24000000000001,0.1160338705271784,10
