short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
45,50,14,1,3.920000000000016,0.021255829085782496,1.0,0.021255829085782496,14.0,0.009115138592750593,1.710000000000008,0.012140690493031903,1
30,35,29,1,2.0999999999999943,0.011266094420600892,1.0,0.011266094420600892,14.0,0.0073431596871176286,1.3799999999999955,0.003922934733483263,2
5,10,54,2,1.4699999999999989,0.007825392600479208,0.5,0.003912696300239604,13.5,0.03171834977382959,5.819999999999993,-0.023892957173350382,3
20,30,34,1,0.6899999999999977,0.0036581486586788614,1.0,0.0036581486586788614,6.0,0.00766487464736243,1.4399999999999977,-0.004006725988683568,4
25,30,34,1,0.539999999999992,0.002873716140705529,1.0,0.002873716140705529,15.0,0.00766487464736243,1.4399999999999977,-0.004791158506656901,5
20,35,29,1,0.3400000000000034,0.0018085106382979,1.0,0.0018085106382979,1.0,0.0073431596871176286,1.3799999999999955,-0.005534649048819729,6
5,45,19,0,0.0,0.0,-1.0,,,0.0037113620698796534,0.6999999999999886,-0.0037113620698796534,7
15,45,19,0,0.0,0.0,-1.0,,,0.0037113620698796534,0.6999999999999886,-0.0037113620698796534,8
20,45,19,0,0.0,0.0,-1.0,,,0.0037113620698796534,0.6999999999999886,-0.0037113620698796534,9
25,45,19,0,0.0,0.0,-1.0,,,0.0037113620698796534,0.6999999999999886,-0.0037113620698796534,10
